date,original,trend,seasonal,residual
,,46.523831464913336,0.16127945357605494,0.31918908151060776
,,46.58063621156384,0.12303206634153774,0.3006317220946215
,,46.63391167322664,0.09251518672053156,0.2778731400528258
,,46.68335032540915,0.006507359279459505,0.3354423153113899
,,46.728745563550795,0.25778590897052184,0.7787685274786895
,,46.769996735569336,0.20521959829134745,0.7378836661393109
,,46.807065407759566,0.18215211997164976,0.5528824722687844
,,46.83998226609878,0.10133140482256162,0.4757863290786588
,,46.868863342685266,0.06429156448833762,0.48394509282639575
,,46.893873886124354,0.08239905490425813,0.4408270589713865
,,46.91519475580178,0.057123941906006566,0.41328130229221216
,,46.93300875040452,-0.04927017317904698,0.5083614227745272
,,46.94752100537443,-0.18538648952966838,0.521865484155235
,,46.95893927284764,-0.21830058972650296,0.4280613168788676
,,46.96744502068475,-0.3524179775947536,0.4657729569100084
,,46.973162073716345,-0.22589618040621876,0.33353410668987493
,,46.97615344678262,0.16783605372325117,-0.0631895005058638
,,46.976529641929766,0.22139200680233068,0.11477835126790126
,,46.974516690554736,0.1237923266093678,0.08849098283589285
,,46.97047901256063,-0.0070563809286501005,0.00027736836802461085
,,46.964863363881726,-0.14354691157628044,0.25318354769455453
,,46.95811276533899,-0.231636536304482,0.1605237709654972
,,46.95063291087261,-0.15250311517855944,0.08887020430594816
,,46.942808981605346,-0.06357541438448093,0.007766432779135357
,,46.934991420223795,-0.09468064171929834,-0.08751077850449462
,,46.92745492465399,-0.3285420522915672,-0.44111287236242447
,,46.92041898341241,0.054147753369558044,-0.8821667367819686
,,46.914149272738015,0.17772887727094716,-0.5032781500089598
,,46.90899376520927,0.006376351407182422,-0.5322701166164521
,,46.905349640346536,-0.08917707672169821,-0.43307256362484026
,,46.90362967633928,0.010852130328600426,-0.5313818066678806
,,46.90422608807446,-0.025443800473084963,-0.4297822876013768
,,46.90746483007798,-0.001903785756076505,-0.04936104432189836
,,46.9136051625455,-0.09796515837329464,-0.16354000417221215
,,46.92281726739875,0.15138166379880297,-0.16039893119754822
,,46.935212613539235,0.12816217387994022,-0.13527478741917776
,,46.95085782477458,0.1606606779214912,-0.18341850269607107
,,46.969741641934164,0.07049814619277503,-0.11213978812693881
,,46.99177699309456,0.16695665390799153,-0.16383364700254788
,,47.016833126475184,0.1709589114002343,0.10720796212458339
,,47.044730181588164,0.22134134292469182,0.044328475487148467
,,47.075255009356844,0.11795106395326316,-0.11710607331011147
,,47.108162974860726,-0.04197816346546579,-0.2635848113952619
,,47.14321420753689,-0.0983831855137525,-0.24223102202314095
,,47.18019898939424,-0.12239734266933991,-0.2552016467249061
,,47.21897146712452,0.003265799983224002,-0.14823726710774565
,,47.259451571467594,0.15460392539509651,0.08914450313731237
,,47.30158122451229,0.18054843527465642,-0.055829659786951424
,,47.345323596130726,0.05129944012672933,-0.19532303625744873
,,47.39060998743629,0.06338277331666071,-0.07669276075295528
,,47.43732688305918,-0.01870185361066817,-0.04132502944851524
,,47.48535652800128,-0.09424895732336605,-0.013807570677919045
,,47.53457276234529,-0.08591199641602126,-0.17606076592927167
,,47.58485697027596,-0.10236585869772542,-0.11119111157823625
,,47.63611910707055,-0.08400388895030539,-0.04881521812023948
,,47.68831161913314,-0.2769386979115719,0.0448270787784395
,,47.741376673121366,-0.024413173502752114,0.3655365003813884
,,47.79519479523545,0.04975402210091333,0.23755118266363695
,,47.849611261896335,0.009217368291936222,0.22367136981173275
,,47.90442752743213,-0.14387774549420998,-0.06794978193791934
,,47.9593948203226,-0.10759919723046932,0.21570437690787259
,,48.01420533147122,-0.1395804445712479,0.14127511310003626
,,48.068503572833585,-0.09782391549831809,-0.06787965733526846
,,48.12191109976293,-0.19038006490335255,-0.07253103485957979
,,48.174042916048755,-0.011059283362137002,-0.30398363268661655
,,48.22453009206503,0.002634253277122956,-0.3681643453421515
,,48.273049802563015,0.06801909571699641,-0.1404688982800124
,,48.319339387433935,0.017832310709342658,-0.31627169814328226
,,48.36321324555443,0.18952750127534665,-0.04434074682977496
,,48.4045664302426,0.19050532891811475,-0.2712717591607188
,,48.44340919122739,0.3223129118384519,-0.12772210306584242
,,48.47985913600901,0.19613919730177456,-0.03799833331078872
,,48.51410057146301,-0.01156930601448862,0.13546873455147335
,,48.54632212970148,-0.09242344329098923,0.3284013135895094
,,48.57669070160786,-0.07706425888347435,0.48597355727561364
,,48.605316971397286,-0.002636034096567503,0.8066190626992835
,,48.63221895387325,0.019975980443027178,0.48060506568372574
,,48.657342746165234,0.04904674006366018,0.4694105137711091
,,48.680547189926386,-0.0907746879607978,0.5860274980344116
,,48.70161652548452,0.10151469108738315,0.3726687834281037
,,48.720292287059145,0.011731171258686533,0.3889765416821689
,,48.736326894811484,0.0037184736458181593,0.2884546315426988
,,48.749543968389865,-0.029573645453471496,0.3363296770636097
,,48.75980418315453,-0.07434815798053301,0.1572439748260024
,,48.767000752739996,-0.005311136455089807,0.21331038371509692
,,48.77105356801111,-0.11783323640356932,0.321779668392459
,,48.77190947042804,0.021399595659580883,0.18169093391237823
,,48.76956172721392,-0.005146312891561627,0.0771845856776423
,,48.764049544042535,0.1269238548132034,0.006326601144259314
,,48.75545341345944,-0.06268902014400862,0.11033560668456488
,,48.74388276831248,-0.045423939585672354,-0.17875882872680648
,,48.729550664680445,-0.07012292792515845,-0.20672773675529044
,,48.712780008573056,-0.08594635975919636,-0.17413364881385718
,,48.69397594673585,-0.14867570514199163,-0.09260024159385694
,,48.67360303808463,-0.04741674201152774,-0.019186296073101516
,,48.652128034679166,-0.04193455491516023,0.18050652023599412
,,48.62998421809651,0.01074181769935621,0.2246739642041362
,,48.607580857157,-0.04679787640574047,0.42131701924874676
,,48.5852606422392,0.14138038950509899,0.3742589682557025
,,48.56329330176213,0.1041712286957824,0.4334354695420899
,,48.54185964281557,0.3079577218845558,0.2510826352998805
,,48.521030765798734,0.19429861249828853,0.266170621702976
,,48.50077712734878,-0.021714962923030504,0.21763783557424432
,,48.48102266719795,-0.06321602653533889,-0.19380664066261488
,,48.46164350456155,-0.07130084690123227,-0.24224265766032005
,,48.44248215204023,-0.054279472790784614,-0.6391026792494472
,,48.42342947876875,-0.08773849536820155,-0.5865909834005549
,,48.40442755958292,-0.015174093570842958,-0.6401534660120802
,,48.385470600087864,-0.1366861813731612,-0.6039844187147025
,,48.36663910653569,0.08235050794395832,-0.10198961447964905
,,48.34808436487054,-0.029224821671265028,-0.22745954319927364
,,48.32997138332121,-0.015967801078239533,-0.02860358224296533
,,48.312451068696305,-0.03943416674359134,0.002983098047288024
,,48.29566183519142,-0.09239153611085255,0.07272970091943876
,,48.27971934270334,0.001662557485608368,-0.005381900188943689
,,48.264731013720386,-0.048220751795486724,-0.02261026192490334
,,48.25083133788592,-0.002499396461270266,-0.051431941424652905
,,48.23819213299458,-0.06739248719044523,-0.09499964580412978
,,48.22699849787691,0.09732545893766646,0.32287604318541696
,,48.217431328936264,-0.02630183837771057,0.249370509441448
,,48.20966351806937,-0.024137012117333007,0.25497349404796665
,,48.20381104493718,0.006714984360152238,0.229973970702666
,,48.1999127431329,-0.005558964758904057,0.11154622162600702
,,48.19792477381057,-0.02006409469531492,-0.003960679115252219
,,48.19772336144664,0.0635331489873836,0.06284348956597796
,,48.19912324395331,0.08823279508115733,-0.11895603903446528
,,48.201899147236524,0.07822956897827568,-0.2976287162147955
,,48.20579487166678,-0.043693340578977426,-0.17960153108780474
,,48.21054913053427,0.09561276856548058,-0.3236618990997471
,,48.21590615885644,0.1079366534280592,-0.41384281228450703
,,48.221636781494574,0.2402776118569389,0.011185606648489
,,48.227578302833166,0.16888228434869862,-0.13096058718186043
,,48.233649913195585,0.04700622054439114,-0.40065613373997166
,,48.23985535280032,0.0597005608389467,-0.1654559136392706
,,48.24627729325391,-0.0023418607364374695,-0.10983543251747818
,,48.253062045652385,-0.032418848780249476,-0.0865431968721424
,,48.2603507357412,-0.13573378240490128,0.07138304666369777
,,48.268237679094305,-0.05830663134888996,0.2575689522545872
,,48.27675547784089,-0.1270226584375036,0.025867180596620187
,,48.28586977788903,0.00633943714514877,-0.0898092150341867
,,48.29553398282183,-0.06825666206017794,-0.09247732076165249
,,48.30570441038171,-0.08872338676400404,-0.08218102361770718
,,48.316347382740425,-0.11932391669792272,-0.06222346604250362
,,48.327440693997154,-0.13061756667262298,-0.033423127324525126
,,48.338963954456524,-0.0701156815328757,0.11295172707635004
,,48.35086960843657,-0.09659214683186011,0.0373225383952942
,,48.363051291820476,-0.09123412730579541,-0.031017164514679507
,,48.375330965685535,-0.1225773564878301,0.021146390802293524
,,48.38747204414833,-0.012985822308554084,-0.10058622183978372
,,48.39923805752447,-0.07073316703523005,-0.05460489048924444
,,48.41041073512947,-0.008582321590228727,-0.008928413539244673
,,48.42079097485896,0.0692171067991852,0.006691918341850567
,,48.430215654519714,0.06946869697067273,0.15701564850961347
,,48.43856396862931,0.08202387768978299,0.25321215368090577
,,48.445772639231016,0.09868434554565415,0.24054301522332366
,,48.45184241597858,0.1444334520063692,0.18872413201504656
,,48.456815844005845,0.14794042397922721,0.1802437320149224
,,48.46076423324848,-0.031951224340606994,-0.0073130089078716765
,,48.463803135165826,0.033996332997449356,0.2326005318367308
,,48.46605228229789,0.10408352750190256,0.23106419020021463
,,48.46760728809627,0.1760701795523175,0.01362253235141253
,,48.46856943131321,0.13787476031573329,0.1053558083710513
,,48.46904363901926,0.11591843105515269,0.1268379299255855
,,48.4690943631144,0.20339807050843708,0.03930756637716115
,,48.46875469310935,0.1037138253243283,-0.16656851843367093
,,48.46804821765065,0.031739777948189,-0.05898799559883372
,,48.46700145273589,-0.14477773149966539,-0.019423721236229596
,,48.46567438777536,-0.0687285362616605,-0.023545851513702587
,,48.46417839382946,-0.09952504269228259,0.1392466488628301
,,48.46263850628165,-0.07244279771624644,0.11370429143460115
,,48.461157300360426,-0.10704031748279225,0.14978301712236686
,,48.45980713106529,-0.16681044333048908,0.088803312265199
,,48.45863076472531,-0.2032982206975017,0.014267455972195364
,,48.457647715711964,-0.15976669564094434,-0.12368102007101811
,,48.45686958263815,-0.12922299647321805,-0.18904658616493464
,,48.45633396254057,-0.1387349806651332,-0.11229898187543341
,,48.45611262698238,-0.16500654330922893,-0.08580608367314824
,,48.456295563512725,-0.16089873383398598,-0.09009682967873545
,,48.45698179642771,-0.11378029237106432,-0.23380150405665034
,,48.45825957227721,-0.11081218342174838,-0.21274738885545474
,,48.46020096297141,0.022709484308178353,-0.24751044727959481
,,48.46286377113034,0.12871527444651187,-0.0614790455768528
,,48.46628145226495,0.1419619012956541,-0.08584335356060535
,,48.47046642919061,0.18767518979708622,-0.13574161898769432
,,48.47541110412304,0.12307652092166246,-0.0760876250447069
,,48.48109418742695,0.17922261252998975,0.1020832000430616
,,48.48748257023083,0.22117692153988652,-0.045659491770720706
,,48.497642443061785,-0.03141762870992164,0.006975185648137483
,,48.50760107839119,-0.03376330761899639,-0.10483777077219258
,,48.517308448122535,0.10041801757174108,-0.06752646569427867
,,48.52682795364803,0.09541811281780439,-0.07204606646583755
,,48.53623828209009,0.09579041059992888,-0.08182869269002424
,,48.545603372922635,0.19117361314550751,0.03002301393186002
,,48.55496923721704,0.36119816477014727,0.058032598012822234
,,48.56436641571178,0.22337481773780327,0.19065876655041336
,,48.57381365451622,0.12641091494724588,0.16547543053653158
,,48.58332030472155,-0.13152822327821767,0.061407918556660945
,,48.592889499913205,-0.06629151985286502,-0.013397980060339876
,,48.60252124870239,-0.050165738136416414,-0.039155510565976215
,,48.612214289107776,-0.14816080438199852,-0.055253484725774626
,,48.62196686995027,-0.13580295062158732,-0.05926391932867858
,,48.63177711594229,-0.24515974159922693,-0.05371737434306567
,,48.641643175881114,-0.29086889898963686,-0.015674276891481043
,,48.65156317827631,-0.1940427566296353,0.06487957835332026
,,48.661534818107654,-0.19804748267373423,0.0589126645660798
,,48.671554755683346,-0.18641318381970934,0.03725842813636149
,,48.68161873591868,-0.23487904872637316,0.059060312807687865
,,48.69172188516222,-0.19528122275321408,0.04655933759099895
,,48.70185869260543,-0.22505547033415074,0.13329677772872373
,,48.712022953163036,-0.16268585878934322,0.10506290562631193
,,48.722207122884974,0.04437555412111875,0.11611732299390809
,,48.7324024345306,0.1768080598548073,-0.026510494385405536
,,48.74259926933988,0.19912707583538344,-0.05902634517526195
,,48.75278868986305,0.27811684824504923,-0.04740553810810155
,,48.76296309614764,0.12656059563679767,-0.10232369178443435
,,48.77311631482024,0.20211328943614862,-0.18382960425638828
